"experiment","minutes_watched"
"A","57.83"
"A","87.94"
"A","101.53"
"A","142.08"
"A","114.06"
"A","111.41"
"A","102.11"
"A","89.84"
"A","102.18"
"A","160.75"
"A","52.66"
"A","81.57"
"A","138.97"
"A","116.13"
"A","129.93"
"A","153.85"
"A","76.37"
"A","135.07"
"A","130.78"
"A","103.63"
"A","104.73"
"A","117.87"
"A","151.13"
"A","58.74"
"A","104.59"
"A","86.73"
"A","131.39"
"A","93.04"
"A","117.74"
"A","146.78"
"A","163.03"
"A","138.16"
"A","142.41"
"A","113.62"
"A","90.04"
"A","86.92"
"A","160.95"
"A","182.73"
"A","132.42"
"A","157.94"
"A","130.11"
"A","160.7"
"A","159.53"
"A","106.32"
"A","120.42"
"A","118.82"
"A","141.85"
"A","155.4"
"A","82.03"
"A","111.29"
"A","143.31"
"A","99.77"
"A","132.88"
"A","106.77"
"A","87.4"
"A","105.62"
"A","119.78"
"A","176.85"
"A","131.84"
"A","134.44"
"A","148.06"
"A","123.35"
"A","95.86"
"A","111.24"
"A","123.13"
"A","110.62"
"A","64.58"
"A","133"
"A","117.32"
"A","120.5"
"A","169.47"
"A","88.95"
"A","162.83"
"A","118.86"
"A","77.73"
"A","132.42"
"A","131.68"
"A","100.7"
"A","119.17"
"A","102.55"
"A","145.14"
"A","146.74"
"A","134.57"
"A","127.93"
"A","127.11"
"A","108.83"
"A","182.78"
"A","113.13"
"A","116.15"
"A","102.16"
"A","136.27"
"A","101.85"
"A","132.57"
"A","149.75"
"A","104.99"
"A","137.72"
"A","100.38"
"A","126.34"
"A","107.4"
"A","155.29"
"A","110.75"
"A","134.49"
"A","140.75"
"A","92.16"
"A","166.92"
"A","157.3"
"A","128.79"
"A","108.17"
"A","104.59"
"A","105.63"
"A","97.46"
"A","143.18"
"A","105.22"
"A","172.64"
"A","52.44"
"A","149.25"
"A","130.83"
"A","141.85"
"A","116.31"
"A","127.49"
"A","101.19"
"A","104.84"
"A","144.06"
"A","115.26"
"A","149.56"
"A","114.76"
"A","120.51"
"A","82.9"
"A","127.72"
"A","93.53"
"A","152.36"
"A","149.76"
"A","120.91"
"A","102.32"
"A","94.52"
"A","108.33"
"A","114.55"
"A","124.79"
"A","106.26"
"A","156.41"
"A","28"
"A","135.79"
"A","98.95"
"A","147.54"
"A","204.81"
"A","67.75"
"A","147.69"
"A","130.95"
"A","160.01"
"A","115.62"
"A","140.95"
"A","93.87"
"A","116.6"
"A","95.84"
"A","70.3"
"A","80.94"
"A","142.9"
"A","96.97"
"A","111.18"
"A","96.38"
"A","150.83"
"A","126.99"
"A","115.01"
"A","144.98"
"A","106.07"
"A","139.57"
"A","111.1"
"A","162.11"
"A","154.17"
"A","111.73"
"A","103.88"
"A","164.28"
"A","171.47"
"A","86.22"
"A","26.21"
"A","131.53"
"A","65.06"
"A","101.33"
"A","70.77"
"A","68.9"
"A","106.49"
"A","122.23"
"A","93.17"
"A","103.14"
"A","143.48"
"A","107.49"
"A","92.14"
"A","121.11"
"A","128.4"
"A","116.42"
"A","154.37"
"A","54.17"
"A","137.8"
"A","115.98"
"A","131"
"A","104.53"
"A","115.65"
"A","97.54"
"A","143.51"
"A","131.21"
"A","99.8"
"A","127.68"
"A","125.64"
"A","78.8"
"A","139.66"
"A","108.91"
"A","135.82"
"A","104.41"
"A","135.1"
"A","231.4"
"A","148.82"
"A","51.66"
"A","120.89"
"A","160.95"
"A","180.22"
"A","137.14"
"A","63.77"
"A","85.2"
"A","84.85"
"A","131.47"
"A","87.17"
"A","134.89"
"A","119.81"
"A","137.1"
"A","130.09"
"A","72.14"
"A","105.78"
"A","95.98"
"A","43.6"
"A","100.33"
"A","103.54"
"A","103.21"
"A","102.26"
"A","179.52"
"A","77.56"
"A","103.18"
"A","84.85"
"A","119.04"
"A","88.6"
"A","69.36"
"A","149.79"
"A","188.42"
"A","108.66"
"A","161.15"
"A","148.68"
"A","140.51"
"A","131.42"
"A","111.03"
"A","193.81"
"A","104.97"
"A","106.75"
"A","129.07"
"A","113.42"
"A","136.45"
"A","168.08"
"A","136.38"
"A","111.12"
"A","94.82"
"A","118.66"
"A","130.66"
"A","133.84"
"A","137.14"
"A","138.54"
"A","129.81"
"A","121.31"
"A","94.3"
"A","126.31"
"A","92.86"
"A","128.11"
"A","148.9"
"A","104.82"
"A","99.48"
"A","139.22"
"A","162.94"
"A","177.38"
"A","117.79"
"A","78.36"
"A","122.38"
"A","127.47"
"A","114.93"
"A","135.7"
"A","125.61"
"A","88.83"
"A","113.7"
"A","174.35"
"A","88.9"
"A","131.36"
"A","94.62"
"A","127.69"
"A","97.02"
"A","122.48"
"A","114.22"
"A","60.76"
"A","109.55"
"A","93.94"
"A","103.47"
"A","149.5"
"A","128.46"
"A","101.34"
"A","171.32"
"A","90.73"
"A","125.7"
"A","134.44"
"A","116.8"
"A","98.25"
"A","117.9"
"A","158.78"
"A","95.35"
"A","89.42"
"A","90.44"
"A","115.74"
"A","85.58"
"A","114.38"
"A","120.85"
"A","117.83"
"A","102.51"
"A","160.86"
"A","130.71"
"A","125.45"
"A","164.47"
"A","159.37"
"A","156.85"
"A","153.93"
"A","97.68"
"A","107.85"
"A","124.12"
"A","118.34"
"A","157.2"
"A","115.25"
"A","111.29"
"A","122.05"
"A","157.34"
"A","113.97"
"A","120.65"
"A","85.35"
"A","149.78"
"A","149.3"
"A","155.67"
"A","78.97"
"A","41.85"
"A","99.38"
"A","75.03"
"A","83.06"
"A","72.31"
"A","82.18"
"A","60.54"
"A","109.7"
"A","107.22"
"A","152.57"
"A","114.83"
"A","159.48"
"A","136.91"
"A","156.23"
"A","88.56"
"A","109.86"
"A","114.5"
"A","154.21"
"A","122.77"
"A","132.75"
"A","177.07"
"A","141.23"
"A","136.67"
"A","148.27"
"A","120.59"
"A","122.39"
"A","135.89"
"A","98.6"
"A","168.66"
"A","89.06"
"A","107.45"
"A","58.66"
"A","124.43"
"A","80.62"
"A","100.82"
"A","150.08"
"A","197.7"
"A","107.99"
"A","130.17"
"A","136.25"
"A","140.87"
"A","126.06"
"A","111.49"
"A","151.35"
"A","119.13"
"A","132.25"
"A","141.75"
"A","85.08"
"A","131.79"
"A","131.38"
"A","162.46"
"A","106.26"
"A","158.27"
"A","152.94"
"A","160.75"
"A","97.83"
"A","116.96"
"A","127.48"
"A","111.83"
"A","130.55"
"A","98.88"
"A","144.43"
"A","136.04"
"A","71.12"
"A","91.49"
"A","120.6"
"A","99.72"
"A","119.17"
"A","112.77"
"A","119.21"
"A","154.89"
"A","148.84"
"A","148.41"
"A","84.51"
"A","139.35"
"A","100.61"
"A","124.11"
"A","119.48"
"A","111.39"
"A","119.56"
"A","127.56"
"A","58.64"
"A","105.67"
"A","144.2"
"A","136.95"
"A","101.69"
"A","101.22"
"A","140.13"
"A","96.82"
"A","109.78"
"A","112.54"
"A","155.55"
"A","140.9"
"A","107.97"
"A","197.59"
"A","163.16"
"A","116.91"
"A","124.78"
"A","135.67"
"A","82.44"
"A","74.65"
"A","156.93"
"A","74.92"
"A","103.44"
"A","144.52"
"A","160.38"
"A","160.19"
"A","146.38"
"A","127.05"
"A","97.87"
"A","102.54"
"A","143.15"
"A","166.87"
"A","115.26"
"A","139.61"
"A","103.83"
"A","123.08"
"A","94.89"
"A","104.23"
"A","143.98"
"A","136.88"
"A","176.21"
"A","118.57"
"A","176.07"
"A","101.88"
"A","91.94"
"A","112.1"
"A","142.69"
"A","103.66"
"A","119.01"
"A","87.6"
"A","135.32"
"A","145.62"
"A","94.78"
"A","89.74"
"A","103.03"
"A","122.55"
"A","135.62"
"A","89.32"
"A","103.94"
"A","62.96"
"A","141.56"
"A","130.09"
"A","77.43"
"A","133.29"
"A","110"
"A","93.1"
"A","121.29"
"A","84.54"
"A","108.97"
"A","91.33"
"A","166.57"
"A","110.7"
"A","125.58"
"A","77.59"
"A","152.11"
"A","102.53"
"A","134.21"
"A","119.32"
"A","151.47"
"A","83.9"
"A","116.14"
"A","110.4"
"A","87.65"
"A","138.08"
"A","160.68"
"A","134.37"
"A","86.27"
"A","111.59"
"A","163.44"
"A","95.21"
"A","158.5"
"A","178.51"
"A","155.17"
"A","103.75"
"A","127.06"
"A","117.02"
"A","76.57"
"A","94.25"
"A","128.42"
"A","136.39"
"A","82.76"
"A","114.16"
"A","80.64"
"A","130.28"
"A","123.88"
"A","128.78"
"A","149.65"
"A","148.35"
"A","129.67"
"A","103.23"
"A","80.2"
"A","121.29"
"A","119.04"
"A","184.35"
"A","128.14"
"A","166.81"
"A","85.63"
"A","157.85"
"A","134.57"
"A","181.9"
"A","136.03"
"A","73.88"
"A","145.76"
"A","112.08"
"A","145.19"
"A","154.2"
"A","73.15"
"A","127.21"
"A","58.71"
"A","90.77"
"A","106.15"
"A","130.2"
"A","200.39"
"A","150.03"
"A","124"
"A","134.59"
"A","110.96"
"A","128.26"
"A","120.2"
"A","63.68"
"A","141.39"
"A","115.91"
"A","168.76"
"A","125.52"
"A","131.2"
"A","110.84"
"A","121.18"
"A","121.73"
"A","67.92"
"A","120.84"
"A","100.85"
"A","122.48"
"A","118.85"
"A","95.1"
"A","153.25"
"A","88.59"
"A","144.1"
"A","112.98"
"A","96.67"
"A","141.15"
"A","143.84"
"A","116.1"
"A","101.73"
"A","143.59"
"A","156.48"
"A","164.24"
"A","138.59"
"A","100.56"
"A","96.03"
"A","129.28"
"A","133.28"
"A","131.73"
"A","140.08"
"A","213.81"
"A","141.46"
"A","113.26"
"A","112.74"
"A","96.58"
"A","87.8"
"A","137.04"
"A","145.15"
"A","139.32"
"A","203.77"
"A","174.59"
"A","116.94"
"A","122.84"
"A","168.81"
"A","149.15"
"A","96.88"
"A","108.84"
"A","178.81"
"A","126.19"
"A","89.5"
"A","119.53"
"A","114.36"
"A","83.78"
"A","154.65"
"A","119.7"
"A","108.66"
"A","114.22"
"A","154.09"
"A","104.56"
"A","134.36"
"A","75.91"
"A","127"
"A","122.48"
"A","172.67"
"A","111.39"
"A","142.4"
"A","146.06"
"A","124.53"
"A","106.09"
"A","130.68"
"A","127.9"
"A","102.3"
"A","125.73"
"A","101.47"
"A","102.65"
"A","109.53"
"A","149.75"
"A","114.8"
"A","114.59"
"A","168.85"
"A","120.31"
"A","136.36"
"A","138.17"
"A","158.12"
"A","132.28"
"A","163.37"
"A","117.75"
"A","161"
"A","144.95"
"A","125.98"
"A","120.1"
"A","149.07"
"A","106.47"
"A","135.65"
"A","87.97"
"A","138.56"
"A","74.62"
"A","158.11"
"A","111.11"
"A","72.28"
"A","100.74"
"A","158.15"
"A","77.35"
"A","135.65"
"A","122.9"
"A","170.11"
"A","105.92"
"A","99.52"
"A","137.6"
"A","122.06"
"A","170.03"
"A","62.45"
"A","77.25"
"A","143.24"
"A","162.65"
"A","114.81"
"A","178.5"
"A","96.03"
"A","80.64"
"A","66.98"
"A","115.01"
"A","86.03"
"A","80.82"
"A","115.91"
"A","100.82"
"A","89.81"
"A","121.92"
"A","162"
"A","132.48"
"A","129.2"
"A","189.44"
"A","122.19"
"A","177.81"
"A","133.63"
"A","139.2"
"A","69.98"
"A","134.35"
"A","112.63"
"A","132.53"
"A","116.08"
"A","144.68"
"A","130.82"
"A","160.2"
"A","148.05"
"A","79.52"
"A","137.85"
"A","108.08"
"A","82.58"
"A","131.97"
"A","141.84"
"A","140.82"
"A","125.58"
"A","83.38"
"A","118.14"
"A","102.63"
"A","149.78"
"A","151.65"
"A","146.48"
"A","124.79"
"A","135.18"
"A","117.83"
"A","152.57"
"A","82.11"
"A","142.08"
"A","102.73"
"A","125.82"
"A","119.5"
"A","162.48"
"A","76.24"
"A","111.17"
"A","108.22"
"A","68.64"
"A","142.32"
"A","58.09"
"A","101.17"
"A","116.18"
"A","113.09"
"A","105.13"
"A","204.99"
"A","130.94"
"A","102.46"
"A","129.8"
"A","94.67"
"A","122.65"
"A","86.56"
"A","169.05"
"A","133.56"
"A","133.24"
"A","118.55"
"A","139.39"
"A","120.19"
"A","59.93"
"A","120.79"
"A","111.26"
"A","64.06"
"A","200.79"
"A","107.61"
"A","91.89"
"A","101.18"
"A","123.17"
"A","143.64"
"A","130.69"
"A","110.74"
"A","121.07"
"A","79.61"
"A","133.77"
"A","102.39"
"A","99.76"
"A","63.95"
"A","104.6"
"A","106.72"
"A","138.84"
"A","143.02"
"A","139.92"
"A","110.03"
"A","106.78"
"A","113.42"
"A","155.16"
"A","87.6"
"A","99.14"
"A","135.98"
"A","222.23"
"A","108.89"
"A","171.17"
"A","109.71"
"A","137.2"
"A","121.06"
"A","149.9"
"A","123.12"
"A","130.64"
"A","165.19"
"A","126.66"
"A","94.02"
"A","128.28"
"A","130.92"
"A","93.15"
"A","112.13"
"A","75.62"
"A","134.67"
"A","104.62"
"A","115.75"
"A","109.46"
"A","83.6"
"A","146.87"
"A","96.58"
"A","127.52"
"A","148.61"
"A","147.58"
"A","113.42"
"A","98.21"
"A","135.26"
"A","143.57"
"A","89.53"
"A","146.03"
"A","86.81"
"A","158.46"
"A","124.35"
"A","137.71"
"A","96.76"
"A","114.9"
"A","154.82"
"A","128.43"
"A","87.4"
"A","110.31"
"A","110.81"
"A","114.03"
"A","94.5"
"A","113.49"
"A","83.71"
"A","141.17"
"A","176.85"
"A","84.27"
"A","112.72"
"A","134.12"
"A","118.35"
"A","107.33"
"A","147.76"
"A","154.31"
"A","95.88"
"A","147.66"
"A","103.36"
"A","85.07"
"A","88.96"
"A","93.32"
"A","114.83"
"A","62.35"
"A","134.46"
"A","128.53"
"A","125.23"
"A","77.48"
"A","125.34"
"A","129.53"
"A","114.35"
"A","103.53"
"A","93.51"
"A","121.55"
"A","151.97"
"A","128.29"
"A","173.95"
"A","176.3"
"A","176.39"
"A","122.44"
"A","100.33"
"A","117.61"
"A","136.07"
"A","131.02"
"A","89.71"
"A","111.5"
"A","85.97"
"A","115.45"
"A","93.5"
"A","163.29"
"A","109.02"
"A","152.47"
"A","134.65"
"A","76.29"
"A","31.33"
"A","117.62"
"A","135.29"
"A","94"
"A","118.04"
"A","44.56"
"A","55.84"
"A","107.42"
"A","110.04"
"A","133.32"
"A","137.47"
"A","93.7"
"A","120.91"
"A","77.23"
"A","133.73"
"A","119.02"
"A","157.25"
"A","126.01"
"A","146.88"
"A","118.99"
"A","156"
"A","85.73"
"A","88.23"
"A","182.12"
"A","125.88"
"A","96.53"
"A","114.61"
"A","89.5"
"A","72.89"
"A","115.59"
"A","120.3"
"A","152.79"
"A","102.17"
"A","148.02"
"A","112.58"
"A","131.1"
"A","90.41"
"A","130.94"
"A","40.18"
"A","86.3"
"A","134.07"
"A","124.15"
"A","109.64"
"A","144.71"
"A","120.9"
"A","120.95"
"A","135.23"
"A","117.71"
"A","101.51"
"A","73.9"
"A","107.83"
"A","110.88"
"A","136.05"
"A","164.86"
"A","140.09"
"A","122.23"
"A","142.03"
"A","143.21"
"A","106.16"
"A","107.09"
"A","196.01"
"A","101.05"
"A","106.46"
"A","120.26"
"A","115.37"
"A","147.63"
"A","86.68"
"A","118.03"
"A","143.53"
"A","144.23"
"A","131.31"
"A","104.88"
"A","108.35"
"A","83.8"
"A","103.65"
"A","51.7"
"A","71.95"
"A","113.88"
"A","115.46"
"A","115.74"
"A","126.41"
"A","88.92"
"A","100.77"
"A","73.35"
"A","142.23"
"A","128.92"
"A","117.33"
"A","138.7"
"A","90.39"
"A","114.24"
"A","159.46"
"A","148.07"
"A","141.23"
"A","169.86"
"A","66.95"
"A","125.53"
"A","162.89"
"A","89.86"
"A","109.9"
"A","123.85"
"A","126.46"
"A","93.5"
"A","129.11"
"A","114.6"
"A","121.77"
"A","126.33"
"A","131.32"
"A","120.92"
"A","116.02"
"A","138.35"
"A","124.95"
"A","133.36"
"A","163.17"
"A","86.59"
"A","116.21"
"A","97.95"
"A","123.4"
"A","112.58"
"A","102.55"
"A","46.01"
"A","83.67"
"A","104.96"
"A","174.57"
"A","110.89"
"A","75.66"
"A","122.87"
"A","52.49"
"A","149.22"
"A","116.64"
"A","95.83"
"A","120.96"
"A","116.24"
"A","130.12"
"A","131.2"
"A","144.35"
"A","151.92"
"A","96.86"
"A","66.76"
"A","92.64"
"A","207.15"
"A","132.8"
"A","108.54"
"A","111.53"
"A","131.84"
"A","130.42"
"A","107.27"
"A","116.03"
"A","142.34"
"A","134.58"
"A","75.46"
"A","113.3"
"A","114.03"
"A","97.6"
"A","157.39"
"A","149.2"
"A","140.75"
"A","137.62"
"A","115.08"
"A","85.13"
"A","138.04"
"A","170.55"
"A","93.42"
"A","104.18"
"A","127.68"
"A","100.09"
"A","169.9"
"A","145.21"
"A","103.56"
"A","84.3"
"A","185.66"
"A","161.5"
"A","110.7"
"A","164.52"
"A","97.92"
"A","116.49"
"A","122.63"
"A","144.23"
"A","112.6"
"A","90.48"
"A","174.03"
"A","116.29"
"A","127.19"
"A","52.46"
"A","131.74"
"A","92.24"
"A","175.66"
"A","153.54"
"A","145.15"
"A","100.88"
"A","86.83"
"A","115.46"
"A","107.34"
"A","139.68"
"A","122.67"
"A","127.68"
"A","132.88"
"A","178.51"
"A","133.84"
"A","125.9"
"A","132.31"
"A","122.32"
"A","115.19"
"A","140.46"
"A","90.47"
"A","89.21"
"A","166.37"
"A","76.21"
"A","102.64"
"A","78.38"
"A","127.85"
"A","171.1"
"A","156.33"
"A","95.35"
"A","76.74"
"A","69.19"
"A","88.36"
"A","138.91"
"A","97.54"
"A","169.1"
"A","131.85"
"A","148.81"
"A","151.24"
"A","84.56"
"A","123.89"
"A","112.42"
"A","73.29"
"A","106.28"
"A","136.83"
"A","120.78"
"A","124.6"
"A","120.77"
"A","65.83"
"A","111.9"
"A","124.58"
"A","124.07"
"A","165.34"
"A","100.84"
"A","111.21"
"A","102.39"
"A","140.92"
"A","97.42"
"A","149.58"
"A","123.66"
"A","104.58"
"A","139.8"
"A","104.97"
"A","143.4"
"A","120.5"
"A","99.9"
"A","121.12"
"A","83.6"
"A","110.41"
"A","108.9"
"A","105.49"
"A","95.19"
"A","135.55"
"A","98.84"
"A","114.12"
"A","121.39"
"A","73.44"
"A","98.79"
"A","137.65"
"A","154.69"
"A","128.23"
"A","127.27"
"A","114.64"
"A","102.4"
"A","132.39"
"A","68.13"
"A","67.86"
"A","110.09"
"A","79.89"
"A","153.24"
"A","139.75"
"A","128.28"
"A","133.7"
"A","132.38"
"A","143.13"
"A","79.31"
"A","103.23"
"A","146.26"
"A","204.57"
"A","138.73"
"A","155.42"
"A","119.78"
"A","139.94"
"A","98.7"
"A","157.4"
"A","146.69"
"A","120.64"
"A","87.14"
"A","143.68"
"A","152.63"
"A","115.5"
"A","140.1"
"A","122.23"
"A","90.5"
"A","113.2"
"A","87.26"
"A","110.99"
"A","145.01"
"A","113.02"
"A","81.29"
"A","105.67"
"A","88.19"
"A","109.51"
"A","102.19"
"A","113.92"
"A","158.32"
"A","51.38"
"A","183.08"
"A","182.49"
"A","108.22"
"A","141.45"
"A","56.39"
"A","137.38"
"A","105.97"
"A","159.55"
"A","171.52"
"A","96.92"
"A","107.38"
"A","140.19"
"A","130.34"
"A","129.02"
"A","140.75"
"A","114.38"
"A","108.32"
"A","115.03"
"A","120.37"
"A","122.48"
"A","92.56"
"A","119.7"
"A","88.19"
"A","120.63"
"A","121.99"
"A","119.92"
"A","130.06"
"A","96.56"
"A","95.54"
"A","49.54"
"A","116.78"
"A","115.8"
"A","167.08"
"A","147.4"
"A","78.15"
"A","119.05"
"A","143.93"
"A","86.36"
"A","142.4"
"A","156.22"
"A","151.02"
"A","139.98"
"A","104.73"
"A","90.9"
"A","157.59"
"A","95.53"
"A","123.05"
"A","156.58"
"A","147.79"
"A","127.14"
"A","127.35"
"A","106.24"
"A","130.77"
"A","55.6"
"A","139.26"
"A","60.59"
"A","137.58"
"A","138.62"
"A","119.1"
"A","71.1"
"A","146.24"
"A","132.64"
"A","138.37"
"A","116.89"
"A","84.49"
"A","125.48"
"A","136.57"
"A","114.88"
"A","83.56"
"A","135.41"
"A","100.59"
"A","65.56"
"A","124.95"
"A","120.19"
"A","120.47"
"A","129"
"A","72.83"
"A","122.73"
"A","125.4"
"A","141.05"
"A","151.96"
"A","81.11"
"A","116.49"
"A","99.32"
"A","127.73"
"A","104.17"
"A","79.05"
"A","121.28"
"A","152.08"
"A","127.41"
"A","154.57"
"A","163.2"
"A","124.38"
"A","140"
"A","94.09"
"A","168.1"
"A","137.91"
"A","155.04"
"A","189.06"
"A","101.69"
"A","110.08"
"A","84.84"
"A","137.55"
"A","110.89"
"A","125.36"
"A","125.23"
"A","87.43"
"A","153.39"
"A","153.93"
"A","105.33"
"A","122.97"
"A","67.67"
"A","117.47"
"A","117.12"
"A","185.61"
"A","117.54"
"A","128.08"
"A","93.52"
"A","173.62"
"A","184.65"
"A","178.38"
"A","198.58"
"A","118.48"
"A","99.13"
"A","98.36"
"A","143.6"
"A","137.37"
"A","93.18"
"A","96.73"
"A","126.88"
"A","172.54"
"A","117.61"
"A","121.06"
"A","111.5"
"A","68.06"
"A","113.47"
"A","87.9"
"A","153.31"
"A","55.12"
"A","125.73"
"A","121.1"
"A","72.76"
"A","138.36"
"A","143.3"
"A","142.15"
"A","168.96"
"A","147.47"
"A","70.11"
"A","112.99"
"A","136.78"
"A","163.93"
"A","146.47"
"A","127.7"
"A","78.25"
"A","115.42"
"A","89.05"
"A","143.67"
"A","91.73"
"A","118.81"
"A","102.64"
"A","88.29"
"A","144.09"
"A","150.92"
"A","114.76"
"A","101.62"
"A","135.83"
"A","135.43"
"A","135.07"
"A","130.41"
"A","128.62"
"A","74.64"
"A","148.93"
"A","95.13"
"A","131.71"
"A","84.84"
"A","129.23"
"A","170.7"
"A","105.28"
"A","128.7"
"A","101.98"
"A","109.52"
"A","117.73"
"A","91.33"
"A","109.85"
"A","64.53"
"A","171.19"
"A","113.96"
"A","111.32"
"A","83.89"
"A","129.1"
"A","123.92"
"A","63.8"
"A","168.49"
"A","138.06"
"A","63.35"
"A","127.59"
"A","154.17"
"A","145.1"
"A","99.24"
"A","137.61"
"A","99.21"
"A","172"
"A","152"
"A","111.2"
"A","145.18"
"A","109.54"
"A","121.88"
"A","84.51"
"A","103.5"
"A","49.52"
"A","124.3"
"A","156.79"
"A","129.46"
"A","84.61"
"A","88.52"
"A","150.58"
"A","108.22"
"A","116.38"
"A","135.15"
"A","114.63"
"A","92.07"
"A","81.52"
"A","156.09"
"A","171.99"
"A","131.13"
"A","106.48"
"A","137.49"
"A","65.58"
"A","172.55"
"A","34.4"
"A","109.58"
"A","103.21"
"A","142.14"
"A","164"
"A","119.97"
"A","79.64"
"A","104.8"
"A","108.26"
"A","125.94"
"A","154.22"
"A","159.23"
"A","139.52"
"A","136.18"
"A","114.31"
"A","103.41"
"A","90.76"
"A","105.98"
"A","111.19"
"A","67.79"
"A","132.18"
"A","141.42"
"A","134.14"
"A","120.83"
"A","113.62"
"A","89.87"
"A","84.37"
"A","97.9"
"A","155.06"
"A","147.81"
"A","174.51"
"A","144.8"
"A","94.58"
"A","134.53"
"A","111.85"
"A","131.79"
"A","86.58"
"A","176.26"
"A","117.57"
"A","123.62"
"A","129.81"
"A","121.87"
"A","149.37"
"A","89.56"
"A","131.93"
"A","170.38"
"A","87.27"
"A","145.02"
"A","138.92"
"A","120.56"
"A","126.59"
"A","98.15"
"A","125.83"
"A","83.74"
"A","117.26"
"A","108.33"
"A","178.17"
"A","100.01"
"A","112.15"
"A","155.67"
"A","106.18"
"A","130.31"
"A","134.88"
"A","43.71"
"A","76.24"
"A","99.94"
"A","147.15"
"A","135.43"
"A","127.27"
"A","55.96"
"A","104.11"
"A","58.66"
"A","115.06"
"A","78.49"
"A","168.92"
"A","117.39"
"A","113.45"
"A","134.39"
"A","104.2"
"A","207.77"
"A","88.95"
"A","154.18"
"A","102.02"
"A","147.79"
"A","100.52"
"A","122.61"
"A","151.86"
"A","80.58"
"A","158.98"
"A","137.76"
"A","131.21"
"A","106.53"
"A","108.01"
"A","110.88"
"A","111.48"
"A","106.52"
"A","129.89"
"A","137.02"
"A","112.57"
"A","87.9"
"A","96.4"
"A","135.2"
"A","95.35"
"A","134.23"
"A","70.67"
"A","95.54"
"A","95.57"
"A","88.81"
"A","98.4"
"A","130.57"
"A","73.9"
"A","149.57"
"A","72.45"
"A","155.84"
"A","178.89"
"A","111.25"
"A","120.93"
"A","117.69"
"A","92.11"
"A","141.91"
"A","124.17"
"A","108.16"
"A","70.82"
"A","123.02"
"A","152.83"
"A","159.07"
"A","73.55"
"A","92.07"
"A","125.88"
"A","94.08"
"A","96.11"
"A","108.78"
"A","152.59"
"A","98.02"
"A","139.54"
"A","117.39"
"A","120.66"
"A","147.49"
"A","85.95"
"A","152.36"
"A","112.59"
"A","96.76"
"A","147.09"
"A","69.76"
"A","100.63"
"A","111.3"
"A","112.29"
"A","149.58"
"A","157.44"
"A","128.54"
"A","130.82"
"A","149.54"
"A","162.68"
"A","219.14"
"A","100.93"
"A","114.92"
"A","129.77"
"A","55.28"
"A","95.83"
"A","91.18"
"A","105.97"
"A","125.58"
"A","86.26"
"A","59.08"
"A","48.22"
"A","121.37"
"A","67.5"
"A","146.86"
"A","138.36"
"A","145.31"
"A","155.25"
"A","112.6"
"A","168.55"
"A","129.1"
"A","120.59"
"A","138.95"
"A","73.36"
"A","140.78"
"A","220.03"
"A","158.84"
"A","158.95"
"A","142.73"
"A","114.98"
"A","105.69"
"A","138.96"
"A","134.48"
"A","142.34"
"A","87.67"
"A","164.93"
"A","125.81"
"A","107.21"
"A","84.69"
"A","190.33"
"A","115.91"
"A","130.36"
"A","172.39"
"A","111.47"
"A","102.84"
"A","145.07"
"A","183.86"
"A","105.83"
"A","145.26"
"A","139.19"
"A","86.35"
"A","187.83"
"A","77.82"
"A","110.53"
"A","111.77"
"A","103.98"
"A","99.58"
"A","122.4"
"A","136.15"
"A","117.84"
"A","86.98"
"A","116.65"
"A","143.16"
"A","161.89"
"A","114.13"
"A","152.86"
"A","124.9"
"A","136.34"
"A","76.53"
"A","39.91"
"A","147.86"
"A","100.49"
"A","172.16"
"A","118.69"
"A","118.32"
"A","172.3"
"A","131.24"
"A","67.05"
"A","133.45"
"A","145.68"
"A","167.21"
"A","174.51"
"A","140.85"
"A","107.51"
"A","115.71"
"A","86.07"
"A","112.54"
"A","74.67"
"A","128.84"
"A","114.29"
"A","128.08"
"A","180.04"
"A","123.39"
"A","111.68"
"A","169.17"
"A","64.68"
"A","94.05"
"A","93.65"
"A","130.61"
"A","92.39"
"A","120.37"
"A","101.81"
"A","159.46"
"A","132.78"
"A","39.72"
"A","121.87"
"A","94.51"
"A","117.04"
"A","122.64"
"A","122.33"
"A","134.6"
"A","111.04"
"A","173.13"
"A","143.99"
"A","84.85"
"A","93.94"
"A","127.73"
"A","80.56"
"A","39.11"
"A","174.85"
"A","87.63"
"A","91.27"
"A","130.78"
"A","97.1"
"A","122.81"
"A","117.44"
"A","107.7"
"A","134.48"
"A","114.67"
"A","104.51"
"A","105.64"
"A","124.52"
"A","91.86"
"A","141.06"
"A","127.75"
"A","78.32"
"A","161.01"
"A","163.96"
"A","155.23"
"A","126.46"
"A","113.95"
"A","124.18"
"A","99.06"
"A","91.98"
"A","128.98"
"A","70.78"
"A","128.27"
"A","137.36"
"A","140.05"
"A","133.45"
"A","62.84"
"A","179.21"
"A","115.2"
"A","94.75"
"A","120.22"
"A","118.44"
"A","102.97"
"A","149.95"
"A","134.27"
"A","140"
"A","106.63"
"A","102.86"
"A","155.77"
"A","91.19"
"A","95.41"
"A","155.54"
"A","173.58"
"A","136.47"
"A","139.97"
"A","111.44"
"A","153.07"
"A","105.36"
"A","52.87"
"A","133.23"
"A","127.51"
"A","160.87"
"A","110.43"
"A","114.12"
"A","89.45"
"A","124.43"
"A","146.24"
